Code_Article,Nom_Produit,Description_Produit,Categorie 1,Categorie 2,Categorie,Sous_Categorie,combined,similar_product_in_dataset2,Prix_Produit_dataset2,Description_Produit_dataset2,Source_dataset2,Site_dataset2,Categorie_dataset2,Lien_Categorie1_dataset2,Categorie 1_dataset2,Lien_Categorie2_dataset2,Categorie 2_dataset2,Lien_Categorie3_dataset2,Categorie 3_dataset2,Nom_Produit_dataset2,Lien_Produit_dataset2,Description_Produit_dataset2,Prix_Produit_dataset2,Marque_Produit_dataset2,combined_dataset2
663201768.0,Sirop arom Noisette La Fruitiere Blle 700 ml,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040303 - GRENADINE,1173204030357 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arom noisette la fruitiere blle 700.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,Sirop de mûres,46 dt 630,La bouteille de 70cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de raisin,https://www.carrefour.tn/default/boisson-au-jus-de-raisin-1l-6191534802902.html,La brique de 1L,3 dt 250,DÉLICE DE FRUITS,nom_produit : boisson au jus de raisin description_produit : la brique de 1l marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663201778.0,Sirop arom Mojito La Fruitiere Blle 700 ml,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040303 - GRENADINE,1173204030357 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arom mojito la fruitiere blle 700.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,Sirop de mûres,46 dt 630,La bouteille de 70cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail de fruits Float,https://www.carrefour.tn/default/boisson-au-jus-cocktail-de-fruits-float-24cl-6281034906115.html,La canette de 24cl,2 dt 500,RANI,nom_produit : boisson au jus cocktail de fruits float description_produit : la canette de 240.0ml marque_produit : rani categorie 1: jus categorie 2 : 
663201788.0,Sirop arom Citron Vert La Fruitiere Blle 700 ml,1173 - LIQUIDES NON ALCOOLISES,1173204 - SIROPS ET CONCENTRES,117320403 - SIROPS BOUTEILLE,11732040303 - GRENADINE,1173204030357 - BOUTEILLE VERRE SUPERIEUR OU = A  50CL,nom_produit : sirop arom citron vert la fruitiere blle 700.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173204 - sirops et concentres categorie 2 : 117320403 - sirops bouteille,Sirop de mûres,46 dt 630,La bouteille de 70cl,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus à la mangue Float,https://www.carrefour.tn/default/boisson-au-jus-a-la-mangue-float-24cl-6281034903572.html,La canette de 24cl,2 dt 500,RANI,nom_produit : boisson au jus à la mangue float description_produit : la canette de 240.0ml marque_produit : rani categorie 1: jus categorie 2 : 
663201798.0,Boisson Ice tea Didi bergamotte bte 250ml,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320119 - BOISSONS A BASE DE THE,11732011903 - PLATES,1173201190362 - BOITE METAL,nom_produit : boisson ice tea didi bergamotte bte 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320119 - boissons a base de the,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'ananas Float,https://www.carrefour.tn/default/boisson-au-jus-dananas-float-24cl-6281034900182.html,La canette de 24cl,2 dt 500,RANI,nom_produit : boisson au jus d'ananas float description_produit : la canette de 240.0ml marque_produit : rani categorie 1: jus categorie 2 : 
663201808.0,Boisson Ice tea Didi citron bte 250ml,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320119 - BOISSONS A BASE DE THE,11732011903 - PLATES,1173201190362 - BOITE METAL,nom_produit : boisson ice tea didi citron bte 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320119 - boissons a base de the,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de pêche Float,https://www.carrefour.tn/default/boisson-au-jus-de-peche-float-24cl-6281034900175.html,La canette de 24cl,2 dt 500,RANI,nom_produit : boisson au jus de pêche float description_produit : la canette de 240.0ml marque_produit : rani categorie 1: jus categorie 2 : 
663201818.0,Boisson Ice tea Didi p\00EAche bte 250ml,1173 - LIQUIDES NON ALCOOLISES,1173201 - LIMONADES SODAS EXTRAIT,117320119 - BOISSONS A BASE DE THE,11732011903 - PLATES,1173201190362 - BOITE METAL,nom_produit : boisson ice tea didi p\00eache bte 250.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173201 - limonades sodas extrait categorie 2 : 117320119 - boissons a base de the,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange Float,https://www.carrefour.tn/default/boisson-au-jus-dorange-float-24cl-6281034016029.html,La canette de 24cl,2 dt 500,RANI,nom_produit : boisson au jus d'orange float description_produit : la canette de 240.0ml marque_produit : rani categorie 1: jus categorie 2 : 
663241567.0,B.Au Jus au pulpe Orange RANI Bte 24cl,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020301 - ORANGE,1173202030162 - BOITE METAL INFERIEUR A 50CL,nom_produit : b.au jus au pulpe orange rani bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-dorange-fruzzy-6191534802667.html,La brique de 125ml,0 dt 600,DÉLICE DE FRUITS,nom_produit : boisson au jus d'orange fruzzy description_produit : la brique de 125.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663241577.0,B.Au Jus au pulpe Peche RANI  Bte 24cl,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039962 - BOITE METAL INFERIEUR A 50CL,nom_produit : b.au jus au pulpe peche rani  bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-dorange-fruzzy-19cl-6191534802629.html,La brique de 19cl,0 dt 930,DÉLICE DE FRUITS,nom_produit : boisson au jus d'orange fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663241587.0,B.Au Jus au pulpe Ananas RANI Bte 24cl,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020305 - ANANAS,1173202030562 - BOITE METAL INFERIEUR A 50CL,nom_produit : b.au jus au pulpe ananas rani bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus orange,https://www.carrefour.tn/default/boisson-au-jus-orange-250ml-6191402602030.html,La bouteille de 250ml,3 dt 100,LA FRUITIÈRE,nom_produit : boisson au jus orange description_produit : la bouteille de 250.0ml marque_produit : la fruitière categorie 1: jus categorie 2 : 
663241597.0,B.Au Jus au pulpe Fraise Banane RANI Bte 24cl,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039962 - BOITE METAL INFERIEUR A 50CL,nom_produit : b.au jus au pulpe fraise banane rani bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus pomme,https://www.carrefour.tn/default/boisson-au-jus-pomme-250ml-6191402602061.html,La bouteille de 250ml,3 dt 100,LA FRUITIÈRE,nom_produit : boisson au jus pomme description_produit : la bouteille de 250.0ml marque_produit : la fruitière categorie 1: jus categorie 2 : 
663241607.0,B.Au Jus au pulpe Mangue RANI Bte 24cl,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039962 - BOITE METAL INFERIEUR A 50CL,nom_produit : b.au jus au pulpe mangue rani bte 240.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus tropical,https://www.carrefour.tn/default/boisson-au-jus-tropical-250ml-6191402602023.html,La bouteille de 250ml,2 dt 720,LA FRUITIÈRE,nom_produit : boisson au jus tropical description_produit : la bouteille de 250.0ml marque_produit : la fruitière categorie 1: jus categorie 2 : 
663244087.0,Nectar peche GOZE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar peche goze pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus menthe citron,https://www.carrefour.tn/default/boisson-au-jus-menthe-citron-250ml-6191402602016.html,La bouteille de 250ml,2 dt 720,LA FRUITIÈRE,nom_produit : boisson au jus menthe citron description_produit : la bouteille de 250.0ml marque_produit : la fruitière categorie 1: jus categorie 2 : 
663244158.0,Nectar MULTIFRUIT GOZE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar multifruit goze pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de pomme 100% pur,https://www.carrefour.tn/default/boisson-au-jus-de-pomme-100-pur-6194001801460.html,La brique de 1L,4 dt 480,STIL,nom_produit : boisson au jus de pomme 100% pur description_produit : la brique de 1l marque_produit : stil categorie 1: jus categorie 2 : 
663244168.0,Nectar ORANGE  GOZE Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020501 - ORANGE,1173202050160 - BRIK,nom_produit : nectar orange  goze pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange sanguine,https://www.carrefour.tn/default/boisson-au-jus-dorange-sanguine-9008700125215.html,La brique de 1L,10 dt 200,BRAVO,nom_produit : boisson au jus d'orange sanguine description_produit : la brique de 1l marque_produit : bravo categorie 1: jus categorie 2 : 
663244228.0,Nectar mangue AL MARAI Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar mangue al marai pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus d'orange Fruzzy,https://www.carrefour.tn/default/boisson-au-jus-dorange-fruzzy-6191534801721.html,La brique de 19cl,0 dt 515,DÉLICE DE FRUITS,nom_produit : boisson au jus d'orange fruzzy description_produit : la brique de 190.0ml marque_produit : délice de fruits categorie 1: jus categorie 2 : 
663244238.0,Nectar orange AL MARAI Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar orange al marai pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus cocktail de fruits,https://www.carrefour.tn/default/null-null-6191503203716.html,La brique de 1L,2 dt 450,TROPICANA,nom_produit : boisson au jus cocktail de fruits description_produit : la brique de 1l marque_produit : tropicana categorie 1: jus categorie 2 : 
663244248.0,Nectar pomme AL MARAI Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320205 - NECTAR DE FRUITS,11732020599 - AUTRES,1173202059960 - BRIK,nom_produit : nectar pomme al marai pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320205 - nectar de fruits,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus 100% pomme,https://www.carrefour.tn/default/null-null-90087011.html,La brique de 1L,11 dt 660,HAPPY DAY,nom_produit : jus 100% pomme description_produit : la brique de 1l marque_produit : happy day categorie 1: jus categorie 2 : 
663244258.0,B.Au Jus orange BEYTI Pqt 23.5CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus orange beyti pqt 235.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus Fruitto,https://www.carrefour.tn/default/null-null-6194001801286.html,La bouteille de 1L,3 dt 150,STIL,nom_produit : boisson au jus fruitto description_produit : la bouteille de 1l marque_produit : stil categorie 1: jus categorie 2 : 
663244268.0,B.Au Jus mangue BEYTI Pqt 23.5CL,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus mangue beyti pqt 235.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus 100% coco et ananas,https://www.carrefour.tn/default/jus-100%-coco-et-ananas-1l-9008700150095.html,La brique de 1L,13 dt 950,HAPPY DAY,nom_produit : jus 100% coco et ananas description_produit : la brique de 1l marque_produit : happy day categorie 1: jus categorie 2 : 
663244278.0,B.Au Jus mangue BEYTI Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus mangue beyti pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus 100% orange,https://www.carrefour.tn/default/null-null-9008700106665.html,La brique de 1L,11 dt 890,HAPPY DAY,nom_produit : jus 100% orange description_produit : la brique de 1l marque_produit : happy day categorie 1: jus categorie 2 : 
663244288.0,B.Au Jus orange BEYTI Pqt 1L,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320203 - JUS DE FRUITS BASE CONCENTRE,11732020399 - AUTRES,1173202039960 - BRIK,nom_produit : b.au jus orange beyti pqt 1l description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320203 - jus de fruits base concentre,,,,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus de pêche,https://www.carrefour.tn/default/null-null-6191572143685.html,La canette de 33cl,1 dt 290,FAYROUZ,nom_produit : boisson au jus de pêche description_produit : la canette de 330.0ml marque_produit : fayrouz categorie 1: jus categorie 2 : 
663244298.0,B.Au Jus orange JUGO KIDS Pqt 125 ML,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320213 - BOISSONS AUX FRUITS PLATES,11732021311 - ORANGE,1173202131161 - BRICKETTE,nom_produit : b.au jus orange jugo kids pqt 125.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320213 - boissons aux fruits plates,Boisson au jus d'orange Fruzzy,0 dt 600,La brique de 125ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Boisson au jus limonade,https://www.carrefour.tn/default/boisson-au-jus-limonade-1l-6191534802155.html,La brique de 1L,3 dt 250,DÉLICE,nom_produit : boisson au jus limonade description_produit : la brique de 1l marque_produit : délice categorie 1: jus categorie 2 : 
663244308.0,B.Au Jus Cocktail JUGO KIDS Pqt 125 ML,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320213 - BOISSONS AUX FRUITS PLATES,11732021399 - AUTRES,1173202139961 - BRICKETTE,nom_produit : b.au jus cocktail jugo kids pqt 125.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320213 - boissons aux fruits plates,Boisson au jus barbe à papa Fruzzy,0 dt 600,La brique de 125ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus de fleur d'orangers 100% naturel,https://www.carrefour.tn/default/jus-de-fleur-dorangers-100-naturel-6191470100032.html,La bouteille de 75cl,9 dt 190,NATURA,nom_produit : jus de fleur d'orangers 100% naturel description_produit : la bouteille de 750.0ml marque_produit : natura categorie 1: jus categorie 2 : 
663244318.0,B.Au Jus Poire JUGO KIDS Pqt 125 ML,1173 - LIQUIDES NON ALCOOLISES,1173202 - JUS DE FRUITS,117320213 - BOISSONS AUX FRUITS PLATES,11732021399 - AUTRES,1173202139961 - BRICKETTE,nom_produit : b.au jus poire jugo kids pqt 125.0ml description_produit : 1173 - liquides non alcoolises categorie 1: 1173202 - jus de fruits categorie 2 : 117320213 - boissons aux fruits plates,Boisson au jus barbe à papa Fruzzy,0 dt 600,La brique de 125ml,Carrefour,https://www.carrefour.tn/,Boissons,https://www.carrefour.tn/default/boissons.html,Jus,,,,,Jus d'abricot 100% naturel,https://www.carrefour.tn/default/null-null-6191470100148.html,La bouteille de 75cl,7 dt 390,NATURA,nom_produit : jus d'abricot 100% naturel description_produit : la bouteille de 750.0ml marque_produit : natura categorie 1: jus categorie 2 : 
